"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",0.000131995776135164,0.37785110876452,0.000131995776135164,0.000237592397043295,0.000131995776135164,0.000765575501583949,0.000448785638859557,0.000448785638859557,0.000131995776135164,0.000343189017951426,0.000131995776135164,0.000448785638859557,0.101187961985216,0.000131995776135164,0.000131995776135164,0.000237592397043295,0.065285110876452,0.000131995776135164,0.000237592397043295,0.00498944033790919,0.0463833157338965,0.382497360084477,0.000237592397043295,0.0128035902851109,0.000237592397043295,0.000448785638859557,0.000237592397043295,0.000343189017951426,0.000237592397043295,0.000131995776135164,0.000131995776135164,0.000237592397043295,0.000237592397043295,0.000131995776135164,0.000237592397043295,0.000448785638859557,0.000131995776135164,0.000237592397043295,0.000765575501583949,0.000343189017951426
"2",0.000343225261379237,0.00076565635230753,0.000448833034111311,0.00118808744323582,0.000237617488647164,0.000237617488647164,0.000343225261379237,0.000237617488647164,0.000132009715915091,0.000660048579575457,0.00108247967050375,0.000554440806843384,0.0407910022177632,0.00192734185236033,0.000343225261379237,0.000132009715915091,0.467974442918999,0.000871264125039603,0.000343225261379237,0.000237617488647164,0.000554440806843384,0.465651071918893,0.000660048579575457,0.00171612630689619,0.00308902735241314,0.000237617488647164,0.000448833034111311,0.000448833034111311,0.000448833034111311,0.000237617488647164,0.000237617488647164,0.000343225261379237,0.000660048579575457,0.00139930298869997,0.000554440806843384,0.000343225261379237,0.000237617488647164,0.000132009715915091,0.000132009715915091,0.0036170662160735
"3",0.00012954710332677,0.000233184785988185,0.00116592392994093,0.000233184785988185,0.000440460151311017,0.00012954710332677,0.00012954710332677,0.00012954710332677,0.000751373199295264,0.000233184785988185,0.00116592392994093,0.000440460151311017,0.00147683697792517,0.000544097833972432,0.000233184785988185,0.000958648564618095,0.00178775002590942,0.00178775002590942,0.000233184785988185,0.619779251735931,0.000440460151311017,0.35757591460255,0.000544097833972432,0.000233184785988185,0.00012954710332677,0.000647735516633848,0.00012954710332677,0.000751373199295264,0.000751373199295264,0.000751373199295264,0.00012954710332677,0.000544097833972432,0.00012954710332677,0.000440460151311017,0.000751373199295264,0.000544097833972432,0.000544097833972432,0.000233184785988185,0.000958648564618095,0.00178775002590942
"4",0.000234423838299646,0.00242237966242967,0.000234423838299646,0.000234423838299646,0.000234423838299646,0.00127630756407585,0.000234423838299646,0.000234423838299646,0.000234423838299646,0.000442800583454886,0.000234423838299646,0.000130235465722025,0.00158887268180871,0.000234423838299646,0.000338612210877266,0.000130235465722025,0.000859554073765368,0.00346426338820588,0.000546988956032507,0.590565742863096,0.00388101687851636,0.382605751198166,0.000442800583454886,0.000130235465722025,0.000234423838299646,0.000963742446342988,0.000338612210877266,0.000546988956032507,0.000338612210877266,0.000234423838299646,0.000338612210877266,0.000338612210877266,0.000234423838299646,0.000442800583454886,0.000234423838299646,0.000755365701187747,0.000130235465722025,0.00127630756407585,0.000755365701187747,0.00190143779954157
"5",0.000133962061944057,0.000562640660165041,0.000348301361054549,0.000669810309720287,0.000562640660165041,0.000884149608830779,0.000348301361054549,0.000669810309720287,0.000884149608830779,0.000348301361054549,0.000241131711499303,0.000348301361054549,0.436528775050906,0.000884149608830779,0.00249169435215947,0.000776979959275533,0.022746758118101,0.00109848890794127,0.000348301361054549,0.000348301361054549,0.000776979959275533,0.517013181866895,0.000348301361054549,0.000241131711499303,0.00217018540349373,0.000241131711499303,0.000241131711499303,0.000348301361054549,0.000455471010609795,0.000562640660165041,0.000133962061944057,0.000562640660165041,0.000241131711499303,0.000348301361054549,0.00109848890794127,0.00206301575393848,0.000776979959275533,0.000348301361054549,0.000241131711499303,0.000562640660165041
"6",0.000215455328928469,0.0812266590060328,0.00011969740496026,0.000598487024801302,0.000406971176864886,0.00011969740496026,0.00011969740496026,0.000598487024801302,0.00155606626448339,0.000502729100833094,0.000311213252896677,0.000406971176864886,0.00117303456861055,0.00462031983146605,0.00232212965622905,0.000215455328928469,0.428349133390788,0.000406971176864886,0.000311213252896677,0.0188882505027291,0.00270516135210189,0.445489801781097,0.000311213252896677,0.000694244948769511,0.000502729100833094,0.000215455328928469,0.000502729100833094,0.000502729100833094,0.000790002872737719,0.000406971176864886,0.00011969740496026,0.000694244948769511,0.00011969740496026,0.00155606626448339,0.000694244948769511,0.000311213252896677,0.000215455328928469,0.000694244948769511,0.000406971176864886,0.000598487024801302
"7",0.000807259770626879,0.000473221244850239,0.000584567420109119,0.0001391827190736,0.0001391827190736,0.000695913595367999,0.0001391827190736,0.00025052889433248,0.000473221244850239,0.0001391827190736,0.000807259770626879,0.00036187506959136,0.0116078387707382,0.000807259770626879,0.00247745239951008,0.00036187506959136,0.504982741342835,0.000584567420109119,0.00136399064692128,0.00158668299743904,0.00158668299743904,0.432719073599822,0.000584567420109119,0.00025052889433248,0.00036187506959136,0.000584567420109119,0.0001391827190736,0.00025052889433248,0.00036187506959136,0.00036187506959136,0.000584567420109119,0.0001391827190736,0.000918605945885759,0.0299799576884534,0.0001391827190736,0.00036187506959136,0.000473221244850239,0.00102995212114464,0.0001391827190736,0.00025052889433248
"8",0.00294391978547278,0.000728693016206133,0.00387664684621663,0.0112218724495744,0.00049551125102017,0.00107846566398508,0.00189460184213595,0.00224437448991489,0.00574210096770433,0.00131164742917104,0.000262329485834208,0.000728693016206133,0.000961874781392095,0.00166142007694998,0.00131164742917104,0.00189460184213595,0.00445960125918153,0.208260464031713,0.00107846566398508,0.426168823597995,0.00224437448991489,0.298851579806459,0.00294391978547278,0.00224437448991489,0.00049551125102017,0.00049551125102017,0.000845283898799114,0.000612102133613151,0.000378920368427189,0.00655823714585519,0.000145738603241227,0.000612102133613151,0.00142823831176402,0.000262329485834208,0.00049551125102017,0.000145738603241227,0.00177801095954296,0.000378920368427189,0.000145738603241227,0.000612102133613151
"9",0.000920401167957344,0.000539545512250857,0.00015868985654437,0.00117430493842834,0.000285641741779865,0.000666497397486353,0.000412593627015361,0.000412593627015361,0.000285641741779865,0.00130125682366383,0.00015868985654437,0.00015868985654437,0.448679700393551,0.000285641741779865,0.00015868985654437,0.000285641741779865,0.0725212644407769,0.00155516059413482,0.000285641741779865,0.00130125682366383,0.000920401167957344,0.455027294655326,0.000539545512250857,0.000793449282721848,0.00015868985654437,0.000412593627015361,0.000539545512250857,0.00015868985654437,0.000285641741779865,0.00117430493842834,0.000412593627015361,0.000412593627015361,0.000666497397486353,0.00155516059413482,0.00244382379078329,0.00104735305319284,0.000285641741779865,0.000666497397486353,0.000285641741779865,0.000666497397486353
"10",0.000447494033412888,0.0626988862370724,0.000845266507557677,0.000646380270485282,0.00104415274463007,0.000646380270485282,0.000248607796340493,0.00124303898170247,0.346310660302307,0.000646380270485282,0.000248607796340493,0.00124303898170247,0.000447494033412888,0.00124303898170247,0.00164081145584726,0.000248607796340493,0.0794053301511535,0.0730409705648369,0.00183969769291965,0.0368436754176611,0.000248607796340493,0.374950278440732,0.000447494033412888,0.000447494033412888,0.000248607796340493,0.000248607796340493,0.000447494033412888,0.00164081145584726,0.000248607796340493,0.000845266507557677,0.000248607796340493,0.00144192521877486,0.00124303898170247,0.00283412887828162,0.000248607796340493,0.000845266507557677,0.000447494033412888,0.000447494033412888,0.000248607796340493,0.00124303898170247
"11",0.00385135135135135,0.00168918918918919,0.00277027027027027,0.00844594594594595,0.000878378378378378,0.00114864864864865,0.00655405405405405,0.00277027027027027,0.00439189189189189,0.00331081081081081,0.0025,0.0119594594594595,0.000878378378378378,0.00114864864864865,0.000608108108108108,0.000608108108108108,0.00358108108108108,0.270067567567568,0.0052027027027027,0.294391891891892,0.000337837837837838,0.326013513513513,0.00277027027027027,0.000878378378378378,0.00304054054054054,0.00385135135135135,0.0108783783783784,0.00168918918918919,0.000608108108108108,0.0025,0.000878378378378378,0.0025,0.000878378378378378,0.00114864864864865,0.00141891891891892,0.00277027027027027,0.00817567567567568,0.00114864864864865,0.00141891891891892,0.000337837837837838
"12",0.00429443498012493,0.00145513912549688,0.00216496308915389,0.0116766042021579,0.0024488926746167,0.00216496308915389,0.00202299829642249,0.0025908574673481,0.00599801249290176,0.00642390687109597,0.000177455990914253,0.000887279954571266,0.00230692788188529,0.000745315161839864,0.000319420783645656,0.000603350369108461,0.000603350369108461,0.487116695059625,0.000603350369108461,0.00230692788188529,0.000461385576377058,0.421245031232254,0.00159710391822828,0.0024488926746167,0.00117120954003407,0.000887279954571266,0.00117120954003407,0.000745315161839864,0.00188103350369108,0.000461385576377058,0.000177455990914253,0.00173906871095968,0.00117120954003407,0.000745315161839864,0.0224659284497445,0.00145513912549688,0.000177455990914253,0.00102924474730267,0.000887279954571266,0.00117120954003407
"13",0.00104665071770335,0.000448564593301435,0.00064792663476874,0.00941985645933014,0.0030402711323764,0.000847288676236045,0.00144537480063796,0.00064792663476874,0.00164473684210526,0.00104665071770335,0.00064792663476874,0.000847288676236045,0.00184409888357257,0.00064792663476874,0.00503389154704944,0.000847288676236045,0.000249202551834131,0.356708532695375,0.000249202551834131,0.00363835725677831,0.00144537480063796,0.329196570972887,0.00264154704944179,0.00264154704944179,0.000847288676236045,0.00064792663476874,0.00104665071770335,0.257824960127592,0.00144537480063796,0.00144537480063796,0.000249202551834131,0.00184409888357257,0.000249202551834131,0.0030402711323764,0.000249202551834131,0.000249202551834131,0.00284090909090909,0.00064792663476874,0.000249202551834131,0.000249202551834131
"14",0.00138717632552404,0.00385326757090012,0.00878545006165228,0.0124845869297164,0.00200369913686806,0.0063193588162762,0.00262022194821208,0.00693588162762022,0.00262022194821208,0.00138717632552404,0.00138717632552404,0.00693588162762022,0.00508631319358816,0.0032367447595561,0.00508631319358816,0.00200369913686806,0.0433107274969174,0.0112515413070284,0.00138717632552404,0.00385326757090012,0.0063193588162762,0.526048088779285,0.00138717632552404,0.0094019728729963,0.0063193588162762,0.00816892725030826,0.00262022194821208,0.00262022194821208,0.000770653514180025,0.000770653514180025,0.000770653514180025,0.000770653514180025,0.00200369913686806,0.223335388409371,0.00755240443896424,0.00262022194821208,0.0032367447595561,0.00570283600493218,0.00200369913686806,0.0556411837237978
"15",0.00244861913937058,0.00228805394990366,0.00196692357096981,0.0175417469492614,0.000361271676300578,0.00132466281310212,0.000521836865767502,0.000842967244701349,0.00100353243416827,0.000200706486833654,0.00694444444444444,0.000200706486833654,0.000361271676300578,0.00293031470777136,0.000521836865767502,0.00148522800256904,0.00132466281310212,0.556719653179191,0.000200706486833654,0.000682402055234425,0.000361271676300578,0.368216120745022,0.000361271676300578,0.00100353243416827,0.00180635838150289,0.00196692357096981,0.00100353243416827,0.000200706486833654,0.00228805394990366,0.00293031470777136,0.000361271676300578,0.0038937058445729,0.000521836865767502,0.00549935773924213,0.00244861913937058,0.000842967244701349,0.000842967244701349,0.00180635838150289,0.00180635838150289,0.00196692357096981
"16",0.0062862669245648,0.00241779497098646,0.0062862669245648,0.0178916827852998,0.00241779497098646,0.00241779497098646,0.00241779497098646,0.00435203094777563,0.0101547388781431,0.0120889748549323,0.0062862669245648,0.255802707930368,0.0101547388781431,0.0062862669245648,0.00822050290135396,0.00241779497098646,0.0101547388781431,0.0256286266924565,0.00822050290135396,0.0159574468085106,0.00241779497098646,0.41247582205029,0.00241779497098646,0.0062862669245648,0.00241779497098646,0.00435203094777563,0.00241779497098646,0.00241779497098646,0.00241779497098646,0.00241779497098646,0.00435203094777563,0.0159574468085106,0.00435203094777563,0.0062862669245648,0.0817214700193424,0.0120889748549323,0.00435203094777563,0.00435203094777563,0.00435203094777563,0.0062862669245648
"17",0.0108695652173913,0.0282608695652174,0.0108695652173913,0.0369565217391304,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0282608695652174,0.0108695652173913,0.0282608695652174,0.0108695652173913,0.0717391304347826,0.0108695652173913,0.0195652173913043,0.0108695652173913,0.0195652173913043,0.0195652173913043,0.0108695652173913,0.0282608695652174,0.0108695652173913,0.193478260869565,0.0108695652173913,0.0195652173913043,0.0195652173913043,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0195652173913043,0.0108695652173913,0.0195652173913043,0.0195652173913043,0.106521739130435,0.0108695652173913,0.0282608695652174,0.0369565217391304,0.0282608695652174
"18",0.00919117647058824,0.00919117647058824,0.00919117647058824,0.00919117647058824,0.00919117647058824,0.00919117647058824,0.0165441176470588,0.0165441176470588,0.0165441176470588,0.00919117647058824,0.0165441176470588,0.0238970588235294,0.0533088235294118,0.0165441176470588,0.00919117647058824,0.00919117647058824,0.0238970588235294,0.0459558823529412,0.00919117647058824,0.0165441176470588,0.00919117647058824,0.200367647058824,0.0386029411764706,0.03125,0.0165441176470588,0.00919117647058824,0.0238970588235294,0.0238970588235294,0.0165441176470588,0.0165441176470588,0.00919117647058824,0.0238970588235294,0.0238970588235294,0.0165441176470588,0.0533088235294118,0.0827205882352941,0.0165441176470588,0.00919117647058824,0.00919117647058824,0.03125
"19",0.00718849840255591,0.00207667731629393,0.000798722044728434,0.0519169329073482,0.00271565495207668,0.00143769968051118,0.00718849840255591,0.00207667731629393,0.00399361022364217,0.000798722044728434,0.00271565495207668,0.000798722044728434,0.00271565495207668,0.00271565495207668,0.0167731629392971,0.00399361022364217,0.0103833865814696,0.108785942492013,0.00143769968051118,0.00207667731629393,0.00335463258785942,0.580990415335463,0.00207667731629393,0.00591054313099042,0.00271565495207668,0.00271565495207668,0.00143769968051118,0.000798722044728434,0.00271565495207668,0.00143769968051118,0.00207667731629393,0.0129392971246006,0.00335463258785942,0.104952076677316,0.0244408945686901,0.00335463258785942,0.00846645367412141,0.00143769968051118,0.000798722044728434,0.00143769968051118
"20",0.00225631768953069,0.0203068592057762,0.00406137184115523,0.00406137184115523,0.00586642599277978,0.00586642599277978,0.00406137184115523,0.00406137184115523,0.00406137184115523,0.00225631768953069,0.00406137184115523,0.00225631768953069,0.00406137184115523,0.00406137184115523,0.0166967509025271,0.00767148014440433,0.00406137184115523,0.0672382671480144,0.00586642599277978,0.0257220216606498,0.00586642599277978,0.464350180505415,0.00225631768953069,0.0239169675090253,0.00225631768953069,0.00406137184115523,0.00406137184115523,0.00225631768953069,0.00225631768953069,0.00225631768953069,0.00406137184115523,0.235108303249097,0.00767148014440433,0.00767148014440433,0.00225631768953069,0.00406137184115523,0.00586642599277978,0.0148916967509025,0.00406137184115523,0.00225631768953069
"21",0.00126800568066545,0.00025360113613309,0.000456482045039562,0.00999188476364374,0.00025360113613309,0.000659362953946034,0.000659362953946034,0.000456482045039562,0.000456482045039562,0.00106512477175898,0.00025360113613309,0.000659362953946034,0.000456482045039562,0.00167376749847839,0.000659362953946034,0.00126800568066545,0.000862243862852506,0.0254108338405356,0.00025360113613309,0.0207445729356868,0.000456482045039562,0.460793264353824,0.00106512477175898,0.00167376749847839,0.00167376749847839,0.00025360113613309,0.00025360113613309,0.00025360113613309,0.00025360113613309,0.00025360113613309,0.00025360113613309,0.454909717995537,0.000659362953946034,0.00106512477175898,0.00207952931629134,0.000862243862852506,0.00106512477175898,0.000456482045039562,0.000862243862852506,0.0030939338608237
"22",0.000497583167472277,0.00125580513695384,0.000118472182731495,0.00637380343095441,0.000308027675101886,0.00021324992891669,0.000308027675101886,0.000118472182731495,0.000592360913657473,0.000592360913657473,0.000497583167472277,0.000118472182731495,0.000497583167472277,0.00106624964458345,0.015377689318548,0.000118472182731495,0.00172969386787982,0.00315136006065776,0.000402805421287082,0.00087669415221306,0.0266562411145863,0.579400056866648,0.00021324992891669,0.000687138659842669,0.353449909961141,0.000308027675101886,0.000308027675101886,0.000118472182731495,0.000402805421287082,0.000687138659842669,0.000118472182731495,0.000402805421287082,0.000118472182731495,0.000497583167472277,0.000308027675101886,0.000592360913657473,0.00021324992891669,0.00021324992891669,0.000497583167472277,0.000592360913657473
"23",0.000560538116591928,0.00280269058295964,0.0023542600896861,0.398766816143498,0.00100896860986547,0.00145739910313901,0.00683856502242152,0.00145739910313901,0.00145739910313901,0.00145739910313901,0.00414798206278027,0.00190582959641256,0.000560538116591928,0.00100896860986547,0.00369955156950673,0.000560538116591928,0.00190582959641256,0.0126681614349776,0.00145739910313901,0.00594170403587444,0.000560538116591928,0.486659192825112,0.00773542600896861,0.00190582959641256,0.00190582959641256,0.011322869955157,0.0023542600896861,0.000560538116591928,0.00145739910313901,0.0104260089686099,0.00100896860986547,0.00280269058295964,0.00100896860986547,0.00280269058295964,0.00639013452914798,0.00280269058295964,0.00280269058295964,0.00145739910313901,0.000560538116591928,0.00145739910313901
"24",0.000603281853281853,0.00542953667953668,0.00156853281853282,0.00156853281853282,0.00108590733590734,0.00108590733590734,0.00156853281853282,0.000603281853281853,0.000603281853281853,0.000603281853281853,0.00398166023166023,0.0020511583011583,0.000603281853281853,0.00253378378378378,0.000603281853281853,0.000603281853281853,0.0232866795366795,0.0102557915057915,0.000603281853281853,0.0739623552123552,0.00108590733590734,0.426278957528958,0.00156853281853282,0.00108590733590734,0.000603281853281853,0.00253378378378378,0.00108590733590734,0.000603281853281853,0.000603281853281853,0.000603281853281853,0.00108590733590734,0.00108590733590734,0.00108590733590734,0.00398166023166023,0.000603281853281853,0.419039575289575,0.0020511583011583,0.000603281853281853,0.000603281853281853,0.000603281853281853
"25",0.000103528242504555,0.000103528242504555,0.000186350836508199,0.000269173430511844,0.000103528242504555,0.000351996024515488,0.000269173430511844,0.000351996024515488,0.000269173430511844,0.000103528242504555,0.000103528242504555,0.000186350836508199,0.00101457677654464,0.413968030478715,0.0266067583236707,0.000103528242504555,0.000351996024515488,0.000434818618519132,0.000766108994533709,0.000186350836508199,0.00714344873281431,0.539030147424217,0.000103528242504555,0.00275385125062117,0.00109739937054829,0.000269173430511844,0.000434818618519132,0.000186350836508199,0.000351996024515488,0.000103528242504555,0.000186350836508199,0.000351996024515488,0.000186350836508199,0.000766108994533709,0.000269173430511844,0.000103528242504555,0.000103528242504555,0.000186350836508199,0.000269173430511844,0.000269173430511844
"26",9.19185234208398e-05,0.000459592617104199,0.000459592617104199,0.00237149790425767,0.000238988160894183,9.19185234208398e-05,0.000238988160894183,0.000238988160894183,0.000312522979630855,0.00112140598573425,0.000312522979630855,9.19185234208398e-05,0.000606662254577542,0.000312522979630855,0.0144312081770718,0.000386057798367527,0.00156261489815428,0.00200382381057431,0.000165453342157512,9.19185234208398e-05,0.00325391572909773,0.501305243032576,0.000312522979630855,0.000827266710787558,0.000533127435840871,0.000533127435840871,0.000459592617104199,9.19185234208398e-05,0.000165453342157512,0.000386057798367527,9.19185234208398e-05,0.000680197073314214,9.19185234208398e-05,0.00612177365982793,0.000312522979630855,0.000238988160894183,0.000238988160894183,0.000238988160894183,9.19185234208398e-05,0.458434443709096
"27",0.00207710202725158,0.343386507145231,0.000415420405450316,0.00240943835161183,0.000415420405450316,0.00108009305417082,0.000415420405450316,0.00141242937853107,0.00772681954137587,0.000415420405450316,0.00108009305417082,0.00207710202725158,0.000747756729810568,0.000747756729810568,0.00141242937853107,0.000747756729810568,0.11806247922898,0.0186939182452642,0.000747756729810568,0.0486041874376869,0.00872382851445663,0.415835825855766,0.000415420405450316,0.00108009305417082,0.00407111997341309,0.00174476570289133,0.000747756729810568,0.000747756729810568,0.000747756729810568,0.000415420405450316,0.000415420405450316,0.0054004652708541,0.000747756729810568,0.00108009305417082,0.000747756729810568,0.000747756729810568,0.000415420405450316,0.000415420405450316,0.00240943835161183,0.000415420405450316
"28",0.000160714285714286,0.000232142857142857,0.000517857142857143,0.000875,0.000303571428571429,8.92857142857143e-05,0.000660714285714286,0.000375,0.000517857142857143,0.000732142857142857,8.92857142857143e-05,0.000303571428571429,0.000732142857142857,0.00158928571428571,0.00144642857142857,0.000160714285714286,0.00108928571428571,0.001375,0.000446428571428571,0.000375,0.00423214285714286,0.541160714285714,0.000232142857142857,0.435089285714286,0.00173214285714286,0.000589285714285714,0.000517857142857143,8.92857142857143e-05,0.000303571428571429,8.92857142857143e-05,8.92857142857143e-05,0.000875,0.000589285714285714,0.000517857142857143,0.000517857142857143,0.000232142857142857,0.000160714285714286,0.000160714285714286,0.000589285714285714,0.000160714285714286
"29",0.00919439579684764,0.00394045534150613,0.00218914185639229,0.103765323992995,0.00218914185639229,0.0109457092819615,0.0074430823117338,0.0074430823117338,0.016199649737303,0.00218914185639229,0.0144483362521891,0.00569176882661997,0.0109457092819615,0.00569176882661997,0.016199649737303,0.0074430823117338,0.00218914185639229,0.0109457092819615,0.00919439579684764,0.00569176882661997,0.00218914185639229,0.455779334500876,0.0126970227670753,0.0144483362521891,0.00218914185639229,0.00394045534150613,0.00394045534150613,0.00218914185639229,0.00394045534150613,0.00394045534150613,0.00218914185639229,0.0704903677758319,0.00569176882661997,0.016199649737303,0.0932574430823117,0.00394045534150613,0.00218914185639229,0.00569176882661997,0.00394045534150613,0.037215411558669
"30",0.0085,0.0325,0.0025,0.0045,0.0025,0.0025,0.0025,0.0025,0.0065,0.0065,0.0025,0.0125,0.0045,0.0025,0.0325,0.0065,0.0085,0.0025,0.0045,0.0145,0.0045,0.4625,0.0025,0.0025,0.0065,0.0025,0.0065,0.0045,0.0045,0.0045,0.0045,0.0025,0.0025,0.2805,0.0025,0.0045,0.0065,0.0025,0.0025,0.0285
"31",0.00156929019797199,0.00156929019797199,0.00253500724287784,0.0426122646064703,0.0039835828102366,0.00108643167551907,0.00108643167551907,0.0112264606470304,0.0039835828102366,0.013640753259295,0.00156929019797199,0.000603573153066152,0.0141236117817479,0.000603573153066152,0.0102607436021246,0.0039835828102366,0.0527522935779817,0.0146064703042009,0.00108643167551907,0.000603573153066152,0.00494929985514244,0.537542250120715,0.00350072428778368,0.00108643167551907,0.00688073394495413,0.00253500724287784,0.163809753742154,0.00205214872042492,0.000603573153066152,0.000603573153066152,0.000603573153066152,0.00350072428778368,0.00108643167551907,0.0377836793819411,0.00688073394495413,0.00108643167551907,0.00205214872042492,0.0039835828102366,0.0039835828102366,0.031989377112506
"32",0.00171675404267887,0.000313815255113343,0.00112604297423023,0.0284464298899801,0.00149523739201063,9.22986044451008e-05,0.00171675404267887,0.000609170789337665,0.000387654138669423,0.218064682861995,0.00282433729602008,0.000535331905781585,0.000830687440005907,0.00149523739201063,0.00311969283024441,0.000166137488001181,0.00954367569962342,0.00622092593959979,0.000978365207118068,0.00119988185778631,9.22986044451008e-05,0.550339658864358,0.00164291515912279,0.000535331905781585,0.00873144798050654,0.000166137488001181,0.000387654138669423,0.00127372074134239,0.00179059292623496,0.00223362622757144,9.22986044451008e-05,0.00304585394668833,0.00149523739201063,0.0810935538654656,0.0289633020748726,0.000830687440005907,0.000609170789337665,0.000535331905781585,0.00319353171380049,0.032064535184228
"33",7.63125763125763e-05,0.000686813186813187,7.63125763125763e-05,0.00447191697191697,0.000198412698412698,0.000137362637362637,0.00105311355311355,0.000992063492063492,0.000381562881562882,7.63125763125763e-05,7.63125763125763e-05,0.000259462759462759,0.00550976800976801,0.000381562881562882,0.000137362637362637,0.000137362637362637,0.0323107448107448,0.00154151404151404,0.000198412698412698,0.00111416361416361,0.00111416361416361,0.52748778998779,0.000808913308913309,0.000381562881562882,0.00434981684981685,0.000137362637362637,0.000442612942612943,0.000808913308913309,0.000198412698412698,0.000625763125763126,0.000320512820512821,0.000198412698412698,0.00086996336996337,0.403189865689866,0.00233516483516484,0.000320512820512821,0.000259462759462759,0.000198412698412698,0.000442612942612943,0.00569291819291819
"34",0.00148960906844935,0.000472315070483941,0.000472315070483941,0.118187763406482,0.000181659642493824,0.000472315070483941,0.000472315070483941,0.000472315070483941,0.00236157535241971,0.000908298212469118,0.000181659642493824,0.000181659642493824,0.00119895364045924,0.000326987356488882,0.000908298212469118,0.217882575207092,0.000617642784479,0.0322990844354018,0.00105362592646418,0.000617642784479,0.000762970498474059,0.553444266821683,0.00207091992442959,0.00134428135445429,0.00148960906844935,0.00178026449643947,0.000908298212469118,0.00207091992442959,0.000181659642493824,0.000472315070483941,0.000326987356488882,0.00207091992442959,0.000472315070483941,0.00192559221043453,0.0431986629850312,0.000762970498474059,0.000617642784479,0.00294288620839994,0.00163493678244441,0.000762970498474059
"35",0.00147232037691402,0.0167844522968198,0.00147232037691402,0.00736160188457008,0.0085394581861013,0.00147232037691402,0.00618374558303887,0.00382803297997644,0.00147232037691402,0.0238515901060071,0.00382803297997644,0.00147232037691402,0.00147232037691402,0.00500588928150766,0.017962308598351,0.0085394581861013,0.00147232037691402,0.0120730270906949,0.00382803297997644,0.00971731448763251,0.0132508833922261,0.494994110718492,0.00265017667844523,0.00382803297997644,0.0603651354534747,0.0085394581861013,0.00971731448763251,0.00382803297997644,0.00382803297997644,0.00618374558303887,0.00147232037691402,0.00382803297997644,0.0156065959952886,0.146348645465253,0.00736160188457008,0.00265017667844523,0.00265017667844523,0.00147232037691402,0.00147232037691402,0.0721436984687868
